TIME,RISE,COUN,ENER,DURATION,AMP,SHEAR STRESS
258.1471057,1,4,4,471,58,4.972269427
258.1506917,1,1,4,471,50,4.972269427
258.1625598,36,12,5,109,60,4.972269427
258.165911,70,6,3,90,61,4.972269427
258.1694667,22,4,1,55,55,4.972269427
258.1754153,1316,61,57,2523,76,4.972269427
258.1802417,7,9,2,60,60,4.972269427
258.1909907,534,13,11,641,71,4.972269427
258.194737,21,4,1,67,56,4.972269427
258.196887,17,7,7,954,53,4.972269427
258.202766,152,58,48,649,79,4.972269427
258.206257,617,15,11,845,59,4.972269427
258.2090942,926,51,52,1500,77,4.972269427
258.2126318,23,11,5,104,61,4.972269427
258.2145718,884,42,35,2160,66,4.972269427
258.221262,129,39,27,1004,70,4.972269427
258.224215,36,10,7,635,57,4.972269427
258.2269627,3,8,6,547,58,4.972269427
258.22947,7,50,40,1091,76,4.972269427
258.2328073,2,4,1,31,59,4.972269427
258.2376147,6,12,12,777,63,4.972269427
258.2411042,5,6,6,394,63,4.972269427
258.2432985,1152,86,115,1629,88,4.972269427
258.2486022,3,13,7,124,65,4.972269427
258.250557,5,5,2,55,62,4.972269427
258.2529548,207,28,22,1421,61,4.972269427
258.25725,2,22,20,775,69,4.972269427
258.260497,10,6,2,54,59,4.972269427
258.2623515,2,108,160,2375,85,4.972269427
258.2676,324,31,21,797,69,4.972269427
258.2706543,5,13,9,112,71,4.972269427
258.2732757,37,36,37,2002,68,4.972269427
258.279736,856,54,60,3205,79,4.972269427
258.2853197,869,16,11,933,60,4.972269427
258.2884762,4,4,1,28,56,4.972269427
258.2949893,577,12,9,604,60,4.972269427
258.299503,4,10,9,819,62,4.972269427
258.309193,42,11,4,119,59,4.9665042
258.3163828,3,13,8,594,62,4.9665042
258.320492,72,70,109,1157,87,4.9665042
258.32423,3,5,7,645,56,4.9665042
258.3279323,810,35,24,1010,66,4.9665042
258.3315593,135,5,2,155,55,4.9665042
258.3403403,142,13,6,179,58,4.9665042
258.3425807,929,201,383,3363,97,4.9665042
258.3477497,21,4,1,33,59,4.9665042
258.350805,316,36,30,557,70,4.9665042
258.3538837,210,12,8,517,61,4.9665042
258.3569758,777,13,9,816,61,4.9665042
258.3595962,932,26,22,1179,66,4.9665042
258.3670682,79,8,5,89,57,4.9665042
258.3701097,36,3,1,42,54,4.9665042
258.3720168,685,40,38,874,72,4.9665042
258.3756408,664,24,18,1599,59,4.9665042
258.3797487,17,29,33,1262,75,4.9665042
258.3828372,245,29,34,895,79,4.9665042
258.385582,436,12,8,499,59,4.9665042
258.388617,38,31,25,1169,64,4.9665042
258.392295,6,5,2,49,61,4.9665042
258.3948367,3782,67,59,4187,72,4.9665042
258.4010297,392,3,7,993,52,4.9665042
258.4039347,392,9,5,413,59,4.9665042
258.407016,2,11,8,773,60,4.9665042
258.4126568,7,11,5,117,64,4.9665042
258.4146067,44,14,8,129,65,4.9665042
258.4173637,44,1,8,129,50,4.9665042
258.4196177,3,3,2,125,56,4.9665042
258.4221492,2336,23,28,2994,62,4.9665042
258.4275118,40,42,70,758,80,4.9665042
258.4326567,275,10,4,310,57,4.9665042
258.4356742,284,20,18,648,71,4.9665042
258.439498,16,115,400,1174,96,4.9665042
258.4425897,697,26,26,1806,73,4.9665042
258.457561,2,9,5,173,65,4.9665042
258.461963,357,38,28,1214,65,4.9665042
258.465574,33,9,3,72,59,4.9665042
258.4684112,7,4,1,28,59,4.9665042
258.472654,1436,38,33,2313,64,4.9665042
258.4774632,20,24,19,307,69,4.9665042
258.480743,6,5,2,34,58,4.9665042
258.4887692,286,22,17,865,61,4.9665042
258.491479,75,28,30,362,77,4.9665042
258.4941538,17,43,48,2827,75,4.9665042
258.4989202,4,4,1,29,59,4.9665042
258.5039038,2167,81,127,2975,85,4.9665042
258.5109693,517,2,3,522,54,4.9665042
258.5189322,2836,96,262,4034,96,4.9665042
258.525104,12,74,79,1693,74,4.9665042
258.5287608,13,114,156,944,86,4.9665042
258.5315577,1714,41,43,2613,74,4.9665042
258.539442,16,7,5,259,55,4.9665042
258.5417612,828,13,11,918,63,4.9665042
258.5446328,1217,108,86,3241,76,4.9665042
258.5511472,16,5,6,435,53,4.964215612
258.5535827,8,6,2,58,58,4.964215612
258.555897,299,11,10,657,62,4.964215612
258.5589187,5,5,4,377,60,4.964215612
258.5639693,3,24,18,212,71,4.964215612
258.5680023,2,11,7,89,67,4.964215612
258.5699808,38,28,28,737,72,4.964215612
258.572716,15,20,30,300,74,4.964215612
258.5795137,845,35,29,1123,70,4.964215612
258.5824993,3,9,10,1120,62,4.964215612
258.5872167,3,6,3,61,61,4.964215612
258.5901952,151,5,2,171,56,4.964215612
258.594557,3,7,4,93,63,4.964215612
258.5979258,1058,16,13,1148,66,4.964215612
258.6008745,345,44,39,643,76,4.964215612
258.6044118,228,6,10,1343,55,4.964215612
258.608312,262,8,4,302,61,4.964215612
258.6104797,561,8,8,790,61,4.964215612
258.6139637,1,6,2,124,54,4.964215612
258.6160847,5,3,1,39,52,4.964215612
258.6208468,43,5,2,99,57,4.964215612
258.6239078,397,41,43,705,78,4.964215612
258.626466,1179,23,18,1265,64,4.964215612
258.6297183,4,4,2,113,53,4.964215612
258.632715,4,2,2,194,51,4.964215612
258.6415358,3,9,4,184,57,4.964215612
258.6438758,3,18,13,487,68,4.964215612
258.6462282,763,41,40,3171,66,4.964215612
258.651807,295,7,4,304,57,4.964215612
258.6562937,3,7,3,76,59,4.964215612
258.6586757,1,60,67,7157,64,4.964215612
258.6678578,2,6,2,201,53,4.964215612
258.6732353,3,6,3,87,62,4.964215612
258.6763378,287,4,2,294,57,4.964215612
258.6814318,773,12,9,840,64,4.964215612
258.6852353,663,25,24,1164,64,4.964215612
258.6909528,777,18,12,933,62,4.964215612
258.6944297,1024,81,156,2624,89,4.964215612
258.6999237,11,9,4,61,62,4.964215612
258.7018872,271,22,13,467,69,4.964215612
258.704772,1547,18,21,1800,57,4.964215612
258.708438,32,25,28,276,75,4.964215612
258.7116282,6,10,5,98,66,4.964215612
258.7144113,6,4,4,467,52,4.964215612
258.7186122,547,26,16,601,64,4.964215612
258.7219323,1005,6,8,1029,56,4.964215612
258.7270233,6,19,13,729,60,4.964215612
258.7308228,1839,23,22,1939,65,4.964215612
258.7345942,8,3,1,53,57,4.964215612
258.736814,9,3,1,29,59,4.964215612
258.7412925,34,9,4,136,58,4.964215612
258.747988,304,26,13,650,62,4.964215612
258.7520062,772,18,17,1299,62,4.964215612
258.7554103,13,11,7,520,58,4.964215612
258.7577305,387,5,4,420,55,4.964215612
258.7626252,33,12,6,153,60,4.964215612
258.7647852,568,26,18,724,71,4.964215612
258.7677933,382,63,62,855,83,4.964215612
258.774624,11,4,1,34,58,4.964215612
258.777549,3,3,1,8,55,4.964215612
258.780421,2,20,14,177,67,4.964215612
258.7835197,3,3,1,107,52,4.964215612
258.7854607,80,7,5,420,57,4.964215612
258.7889242,385,10,8,461,58,4.964215612
258.7917892,3,17,16,839,65,4.964215612
258.794982,1,5,5,661,56,4.964215612
258.7984123,15,20,14,272,69,4.964215612
258.8006772,1437,44,50,1690,73,4.954105181
258.8063193,23,6,2,57,55,4.954105181
258.808944,218,44,39,2354,67,4.954105181
258.813341,3,4,1,53,59,4.954105181
258.819906,320,25,22,517,68,4.954105181
258.8223757,320,1,22,517,50,4.954105181
258.824576,3,4,1,23,59,4.954105181
258.8264347,1790,33,43,2004,75,4.954105181
258.8307537,3,4,6,710,57,4.954105181
258.8333573,1200,43,48,2966,71,4.954105181
258.842628,492,10,8,516,64,4.954105181
258.8450332,530,62,90,1035,86,4.954105181
258.84983,11,43,42,1161,78,4.954105181
258.8533258,10,6,3,47,61,4.954105181
258.8574802,63,11,10,1322,59,4.954105181
258.864644,708,78,71,2022,74,4.954105181
258.8687943,3,10,4,101,62,4.954105181
258.8733327,2385,103,140,3500,85,4.954105181
258.879363,3,5,3,331,55,4.954105181
258.8840517,597,23,27,1771,72,4.954105181
258.8888808,1142,42,34,1943,64,4.954105181
258.8937077,16,66,105,2117,83,4.954105181
258.8981128,3,11,14,1745,57,4.954105181
258.902261,5,7,3,61,57,4.954105181
258.907093,556,27,20,1355,62,4.954105181
258.910469,785,26,23,1628,69,4.954105181
258.9175492,2,10,4,105,59,4.954105181
258.921295,8,3,1,23,57,4.954105181
258.923194,2018,40,33,2154,65,4.954105181
258.930446,1789,23,30,2827,68,4.954105181
258.9353782,7,5,2,43,62,4.954105181
258.9372742,23,4,1,70,55,4.954105181
258.9426762,800,13,9,871,62,4.954105181
258.9478868,19,10,8,110,69,4.954105181
258.949891,36,35,37,1733,70,4.954105181
258.9544593,85,38,25,675,74,4.954105181
258.9580027,398,15,9,632,59,4.954105181
258.9607423,762,33,27,1100,68,4.954105181
258.9657828,33,76,188,980,88,4.954105181
258.9698762,22,40,53,538,75,4.954105181
258.9752,116,14,7,178,62,4.954105181
258.9776068,576,5,9,1496,53,4.954105181
258.982355,19,20,21,764,69,4.954105181
258.9879198,19,1,2,301,51,4.954105181
258.990034,138,10,6,214,62,4.954105181
258.993071,76,13,12,891,60,4.954105181
258.996053,2,21,16,1040,64,4.954105181
258.9989347,593,36,41,3008,65,4.954105181
259.004813,2,51,49,2586,69,4.954105181
259.0101052,11,57,66,1287,83,4.954105181
259.0154123,642,28,23,829,67,4.954105181
259.0190543,749,18,16,1228,60,4.954105181
259.0224993,3,5,3,342,56,4.954105181
259.026898,3,6,7,646,62,4.954105181
259.0298423,3,5,4,402,56,4.954105181
259.032635,2140,41,37,2280,72,4.954105181
259.0393927,3,4,1,48,57,4.954105181
259.0418477,668,72,93,2341,78,4.954105181
259.0472918,738,16,14,891,66,4.954105181
259.0507998,6,7,3,77,60,4.949454452
259.054628,2,37,28,1422,70,4.949454452
259.0581092,276,69,105,1418,84,4.949454452
259.061796,36,14,6,109,62,4.949454452
259.0694297,32,6,3,78,59,4.949454452
259.072272,2,6,3,207,60,4.949454452
259.0744767,2,8,3,299,56,4.949454452
259.0765765,98,50,42,2106,69,4.949454452
259.0849277,468,16,13,548,65,4.949454452
259.0885187,276,9,5,331,60,4.949454452
259.0914022,22,14,13,406,69,4.949454452
259.0946393,4,6,8,1051,55,4.949454452
259.0977962,33,13,6,110,62,4.949454452
259.100983,257,29,34,765,75,4.949454452
259.1036112,4,8,10,965,62,4.949454452
259.1072587,35,18,15,1140,63,4.949454452
259.1103847,433,39,44,826,76,4.949454452
259.1135238,2,3,1,12,55,4.949454452
259.1159037,35,14,11,571,62,4.949454452
259.1189447,141,121,125,5763,76,4.949454452
259.1278087,615,8,11,635,60,4.949454452
259.1309508,18,9,4,144,61,4.949454452
259.1328955,1798,50,43,2567,68,4.949454452
259.1434642,589,7,5,608,58,4.949454452
259.1465157,5,43,38,1607,72,4.949454452
259.1518182,3,8,6,533,59,4.949454452
259.155097,448,11,10,532,66,4.949454452
259.1578622,4,4,1,27,61,4.949454452
259.1599837,9,12,12,1024,66,4.949454452
259.1635083,504,16,10,557,65,4.949454452
259.1660768,504,11,11,1075,59,4.949454452
259.172426,12,4,1,46,56,4.949454452
259.1749622,5,3,1,29,52,4.949454452
259.1767953,5,5,2,87,54,4.949454452
259.1829307,649,36,50,957,81,4.949454452
259.1889382,20,12,6,116,63,4.949454452
259.1916397,8,12,11,870,63,4.949454452
259.196451,50,8,3,103,60,4.949454452
259.198428,21,9,5,452,58,4.949454452
259.203971,2,3,1,151,54,4.949454452
259.206481,1957,24,29,2137,70,4.949454452
259.210587,1850,18,18,2026,62,4.949454452
259.2166787,1653,25,21,1736,65,4.949454452
259.220536,3,4,3,316,56,4.949454452
259.223494,725,6,6,741,58,4.949454452
259.228928,26,17,11,725,59,4.949454452
259.2320472,14,21,12,264,66,4.949454452
259.2358122,762,30,25,945,72,4.949454452
259.2391,762,1,25,945,50,4.949454452
259.241652,2,5,2,55,61,4.949454452
259.2440292,789,50,79,1161,85,4.949454452
259.246991,4,3,1,55,57,4.949454452
259.2493262,1226,7,10,1250,62,4.949454452
259.2527748,709,16,10,804,62,4.949454452
259.255524,572,6,5,605,60,4.949454452
259.2580503,681,6,5,705,57,4.949454452
259.2609248,12,4,1,39,55,4.949454452
259.2641807,729,15,14,807,64,4.949454452
259.2677768,418,1,3,419,51,4.949454452
259.270034,2,30,18,270,67,4.949454452
259.2830692,6,9,7,749,60,4.949454452
259.2869212,474,41,45,2623,74,4.949454452
259.2949082,477,46,46,1229,78,4.949454452
259.298283,316,132,270,2119,86,4.949454452
259.3022917,4,5,2,76,59,4.94982406
259.305245,3,49,73,502,81,4.94982406
259.3077637,2,11,5,112,63,4.94982406
259.3100758,1930,26,28,2646,64,4.94982406
259.3155928,37,40,37,1832,74,4.94982406
259.322033,2,3,4,617,55,4.94982406
259.324984,3,3,1,101,56,4.94982406
259.3268857,1,16,11,625,64,4.94982406
259.3315257,2,10,5,173,63,4.94982406
259.3345912,109,21,12,410,65,4.94982406
259.3372963,8,7,3,62,63,4.94982406
259.342575,62,13,11,909,60,4.94982406
259.3460932,11,30,32,1916,71,4.94982406
259.3500357,783,11,13,1202,60,4.94982406
259.354734,779,29,25,1123,69,4.94982406
259.358554,1470,23,19,1564,66,4.94982406
259.3657867,1,11,5,141,60,4.94982406
259.369746,19,45,35,1568,69,4.94982406
259.3774352,19,4,3,413,53,4.94982406
259.379663,655,5,4,678,60,4.94982406
259.3912087,9,4,1,29,58,4.94982406
259.3933257,575,6,9,1357,58,4.94982406
259.3991923,2,19,11,846,62,4.94982406
259.4027238,3,5,5,884,57,4.94982406
259.407542,675,8,8,700,60,4.94982406
259.4132148,2378,41,38,2550,70,4.94982406
259.418934,159,46,43,500,78,4.94982406
259.4212558,7,4,1,38,55,4.94982406
259.423422,9,9,8,60,67,4.94982406
259.42582,12,7,5,611,58,4.94982406
259.4301622,52,7,4,59,56,4.94982406
259.4331137,39,31,31,313,73,4.94982406
259.4357832,717,9,7,754,56,4.94982406
259.4383868,1403,13,13,1407,56,4.94982406
259.441666,6,4,2,37,62,4.94982406
259.448752,6,8,6,548,61,4.94982406
259.4512332,55,11,6,324,58,4.94982406
259.454235,159,3,2,164,54,4.94982406
259.456304,376,5,6,1184,60,4.94982406
259.4592887,26,9,4,151,54,4.94982406
259.4618567,1011,52,52,1907,74,4.94982406
259.4752087,129,13,15,1596,56,4.94982406
259.479593,1470,36,35,1683,75,4.94982406
259.483174,227,33,31,2177,67,4.94982406
259.4875017,1,14,8,110,65,4.94982406
259.4996217,427,13,7,531,59,4.94982406
259.5040797,1213,5,9,1218,56,4.94982406
259.507193,493,20,17,665,73,4.94982406
259.5099707,6,14,9,159,71,4.94982406
259.5145518,385,72,89,2410,82,4.94982406
259.5191057,87,4,2,97,57,4.94982406
259.521261,1586,26,23,1743,68,4.94982406
259.5250433,940,28,25,1782,65,4.94982406
259.5303768,552,24,20,922,73,4.94982406
259.5338377,563,84,111,1956,81,4.94982406
259.5375945,18,101,147,3330,82,4.94982406
259.5453743,12,9,8,934,57,4.94982406
259.5481957,201,21,14,610,61,4.94982406
259.5506552,6,8,7,676,66,4.943826987
259.5541012,6,14,8,334,63,4.943826987
259.5563593,3,4,1,57,58,4.943826987
259.5587448,789,18,13,1012,59,4.943826987
259.562481,16,21,21,1685,64,4.943826987
259.5665692,1122,27,29,1337,74,4.943826987
259.5732432,2,10,8,1086,57,4.943826987
259.576278,657,41,42,1398,79,4.943826987
259.5795897,1097,24,24,2228,68,4.943826987
259.5836248,208,17,16,709,64,4.943826987
259.5875952,1072,13,12,1104,60,4.943826987
259.5905423,2512,72,79,2904,73,4.943826987
259.595735,325,32,29,512,71,4.943826987
259.598541,30,8,3,69,59,4.943826987
259.6010607,30,4,1,31,58,4.943826987
259.603116,133,34,37,393,76,4.943826987
259.6053212,1564,185,284,3608,88,4.943826987
259.611412,1606,16,17,1664,62,4.943826987
259.6158332,84,1,1,84,51,4.943826987
259.6177183,84,33,30,1729,65,4.943826987
259.6216968,1,6,2,55,59,4.943826987
259.6236482,6,13,5,113,66,4.943826987
259.6287767,710,20,13,785,65,4.943826987
259.6316258,688,20,26,2539,58,4.943826987
259.6366162,14,31,30,330,77,4.943826987
259.6389387,1512,22,19,1561,62,4.943826987
259.6427457,2,17,21,1698,61,4.943826987
259.6485977,605,85,100,4119,82,4.943826987
259.6545175,4,29,25,1069,66,4.943826987
259.6574447,5,6,3,82,65,4.943826987
259.6654987,733,18,16,1477,60,4.943826987
259.6703978,169,8,6,249,61,4.943826987
259.6731392,9,33,39,343,80,4.943826987
259.6752917,14,25,18,256,71,4.943826987
259.680254,797,16,15,945,63,4.943826987
259.684578,121,5,3,144,60,4.943826987
259.6868998,15,23,15,265,72,4.943826987
259.6892547,5,26,27,2176,67,4.943826987
259.6932315,9,24,19,199,73,4.943826987
259.6963647,18,5,2,61,56,4.943826987
259.6984582,94,12,9,689,61,4.943826987
259.706419,364,30,37,664,76,4.943826987
259.709483,362,32,32,576,72,4.943826987
259.7118597,151,31,28,402,75,4.943826987
259.7147442,754,21,15,777,66,4.943826987
259.7193045,52,28,29,2054,59,4.943826987
259.7232787,257,60,66,1004,78,4.943826987
259.726601,6,10,4,104,60,4.943826987
259.7299483,6,15,12,1048,59,4.943826987
259.7334752,6,1,12,1048,50,4.943826987
259.7374792,695,120,334,2231,94,4.943826987
259.741581,612,11,7,662,64,4.943826987
259.7440435,952,19,15,1010,63,4.943826987
259.7469228,2,6,6,628,55,4.943826987
259.7502297,1116,29,23,1249,72,4.943826987
259.7555642,4,7,4,84,65,4.943826987
259.757594,5,9,4,115,61,4.943826987
259.761293,487,68,67,3537,68,4.943826987
259.769179,1423,2,8,1423,54,4.943826987
259.7724177,309,34,34,602,75,4.943826987
259.7782302,699,9,9,1150,59,4.943826987
259.7813698,232,17,13,444,56,4.943826987
259.7874288,130,45,53,3277,73,4.943826987
259.7925272,9,48,51,1770,74,4.943826987
259.7961168,410,9,11,1028,61,4.943826987
259.7989872,576,7,7,657,60,4.943826987
259.8014803,649,24,26,858,76,4.932408186
259.8046147,15,33,34,957,77,4.932408186
259.807554,337,61,63,1919,79,4.932408186
259.8133752,23,9,7,302,63,4.932408186
259.8180043,19,19,14,146,70,4.932408186
259.8200058,685,18,17,1289,63,4.932408186
259.8232453,4,6,4,290,58,4.932408186
259.8266772,1349,10,13,1399,59,4.932408186
259.8316498,1050,27,23,1711,63,4.932408186
259.838327,21,3,1,27,55,4.932408186
259.8408867,8,26,18,1198,59,4.932408186
259.8438855,1358,33,28,1760,63,4.932408186
259.8481083,1358,12,7,410,60,4.932408186
259.850684,37,39,27,604,68,4.932408186
259.859233,2,5,3,302,54,4.932408186
259.8613355,401,68,55,1218,70,4.932408186
259.8646053,199,64,164,669,93,4.932408186
259.867348,774,21,19,1048,70,4.932408186
259.8724802,690,69,72,1808,74,4.932408186
259.8760885,3,18,10,282,66,4.932408186
259.8786313,99,16,10,568,62,4.932408186
259.8810883,99,7,9,1171,57,4.932408186
259.8848458,2,3,6,789,55,4.932408186
259.888986,16,14,6,119,64,4.932408186
259.8909058,480,45,40,969,77,4.932408186
259.8937942,712,12,10,1082,65,4.932408186
259.897073,6,19,16,1448,63,4.932408186
259.9023315,569,26,28,1706,70,4.932408186
259.9061152,37,17,10,183,66,4.932408186
259.9085282,636,3,4,669,56,4.932408186
259.911832,15,48,54,2236,76,4.932408186
259.9182853,7,27,28,315,76,4.932408186
259.920472,126,5,2,154,55,4.932408186
259.92258,547,39,37,2029,72,4.932408186
259.9268897,547,2,4,636,54,4.932408186
259.9303832,8,10,4,155,62,4.932408186
259.9332847,11,15,14,697,68,4.932408186
259.936306,123,11,7,431,60,4.932408186
259.9406168,2799,179,232,5636,79,4.932408186
259.9485552,1266,25,26,1693,64,4.932408186
259.9520602,309,29,30,613,76,4.932408186
259.9544982,333,87,95,1521,77,4.932408186
259.9602422,193,22,14,330,69,4.932408186
259.9632898,514,14,12,1244,63,4.932408186
259.9675327,2,19,15,171,69,4.932408186
259.9711898,1038,39,40,2734,76,4.932408186
259.975757,1191,150,189,5575,81,4.932408186
259.9831982,191,8,9,1227,57,4.932408186
259.9911163,10,38,38,1092,77,4.932408186
259.994965,665,46,57,1003,81,4.932408186
259.9997472,10,13,7,128,65,4.932408186
260.0032048,612,30,42,4547,61,4.932408186
260.0099882,9,111,466,1174,99,4.932408186
260.0132137,2511,36,35,2691,73,4.932408186
260.0177872,1469,148,170,6572,84,4.932408186
260.0261723,19,14,10,373,56,4.932408186
260.031533,186,5,7,763,58,4.932408186
260.0342377,1,12,7,587,59,4.932408186
260.037248,19,3,2,80,57,4.932408186
260.041534,704,23,16,814,67,4.932408186
260.046143,277,9,6,360,63,4.932408186
260.0501982,15,8,3,63,58,4.923023733
260.052096,735,9,8,936,58,4.923023733
260.0561113,3,4,1,49,58,4.923023733
260.058912,873,23,21,1705,66,4.923023733
260.0626468,290,15,12,844,64,4.923023733
260.0657817,10,137,218,1608,86,4.923023733
260.070145,982,82,120,1684,88,4.923023733
260.0746767,1291,46,43,1774,76,4.923023733
260.0785342,323,5,4,347,57,4.923023733
260.083772,84,21,15,251,66,4.923023733
260.0873102,225,44,35,1809,62,4.923023733
260.0915108,225,4,3,510,55,4.923023733
260.0938263,19,10,5,102,61,4.923023733
260.096096,712,37,29,1540,69,4.923023733
260.1013092,762,19,16,1648,61,4.923023733
260.105102,147,5,3,167,58,4.923023733
260.1079342,381,45,44,3825,63,4.923023733
260.1135637,8,29,28,1215,65,4.923023733
260.1165807,22,15,9,269,64,4.923023733
260.1188762,3,5,7,579,54,4.923023733
260.1217517,69,6,2,119,54,4.923023733
260.1237463,943,82,88,2525,79,4.923023733
260.128654,172,16,9,271,62,4.923023733
260.1313057,10,87,219,876,95,4.923023733
260.1360757,8,16,11,354,68,4.923023733
260.1383212,1502,310,317,9381,81,4.923023733
260.150313,593,27,28,2239,64,4.923023733
260.1554278,1673,150,187,5618,82,4.923023733
260.1655187,871,48,40,1615,74,4.923023733
260.169274,1570,83,76,3799,79,4.923023733
260.176143,503,21,16,690,71,4.923023733
260.1793487,577,73,67,2546,78,4.923023733
260.1859402,764,30,29,1501,70,4.923023733
260.1892678,368,34,21,793,69,4.923023733
260.194374,2098,70,81,3446,81,4.923023733
260.1999563,1671,33,30,1873,70,4.923023733
260.2038492,261,40,39,2593,63,4.923023733
260.2083568,2,18,18,1947,59,4.923023733
260.21236,5,15,8,148,66,4.923023733
260.214746,1068,16,19,1873,55,4.923023733
260.2188112,786,88,68,3895,66,4.923023733
260.226731,255,4,2,275,56,4.923023733
260.2292452,715,4,11,1431,54,4.923023733
260.2328402,5,15,10,907,59,4.923023733
260.2355475,1,26,22,649,67,4.923023733
260.238349,57,17,14,1134,58,4.923023733
260.24134,3012,34,38,3429,64,4.923023733
260.2467517,467,15,15,1215,64,4.923023733
260.255705,2,25,28,2611,59,4.923023733
260.2622373,3,28,18,751,69,4.923023733
260.265193,89,12,7,228,65,4.923023733
260.267277,440,50,40,719,73,4.923023733
260.2707612,440,1,40,719,50,4.923023733
260.273197,390,41,32,1267,69,4.923023733
260.2771173,367,12,13,1054,57,4.923023733
260.2814277,5,7,2,61,61,4.923023733
260.283338,8,7,8,656,59,4.923023733
260.2857945,18,5,2,49,55,4.923023733
260.287805,3,10,6,570,57,4.923023733
260.2901983,1494,21,25,2741,66,4.923023733
260.295223,338,18,19,625,70,4.923023733
260.2986077,32,12,7,628,57,4.923023733
260.3027838,589,40,43,2636,65,4.918875458
260.30735,6,12,8,362,62,4.918875458
260.3115623,4345,98,107,5621,78,4.918875458
260.3189842,4,19,12,350,64,4.918875458
260.3228332,2432,39,38,3349,66,4.918875458
260.3294267,1319,18,16,1423,67,4.918875458
260.336747,732,32,27,987,76,4.918875458
260.347095,1373,54,58,2794,71,4.918875458
260.351733,259,12,12,854,66,4.918875458
260.3547382,3,6,2,61,61,4.918875458
260.3578027,467,2,2,471,56,4.918875458
260.3601058,1568,11,12,1585,56,4.918875458
260.3641578,2,9,11,1268,61,4.918875458
260.3679922,4,3,1,24,61,4.918875458
260.371236,23,9,5,96,62,4.918875458
260.374321,878,29,20,959,65,4.918875458
260.3771678,266,15,13,758,65,4.918875458
260.3799808,1452,20,17,1551,62,4.918875458
260.3866258,9,33,37,2871,73,4.918875458
260.392205,562,2,3,562,52,4.918875458
260.395373,1222,54,46,1644,75,4.918875458
260.3999227,29,15,6,190,59,4.918875458
260.4021317,349,23,23,2221,60,4.918875458
260.4065562,7,48,54,491,84,4.918875458
260.4094813,764,18,12,840,66,4.918875458
260.412483,10,10,11,943,66,4.918875458
260.415229,5488,184,240,6356,88,4.918875458
260.4243588,3,7,7,747,62,4.918875458
260.4270148,42,122,457,2603,99,4.918875458
260.432166,28,18,12,285,67,4.918875458
260.4347603,3,25,20,1506,58,4.918875458
260.4389918,462,78,94,3796,78,4.918875458
260.4452283,802,12,15,1609,60,4.918875458
260.448887,5,3,2,94,54,4.918875458
260.450902,441,25,23,1325,69,4.918875458
260.454143,4,12,18,1671,66,4.918875458
260.4580908,12,36,38,644,79,4.918875458
260.462742,1371,41,37,1554,76,4.918875458
260.4686167,109,23,31,2921,61,4.918875458
260.4735397,2065,209,387,4541,90,4.918875458
260.479883,15,33,63,396,84,4.918875458
260.482144,378,14,9,442,65,4.918875458
260.4855937,588,5,5,592,55,4.918875458
260.488249,9,34,36,480,77,4.918875458
260.490593,1,12,10,928,62,4.918875458
260.4940362,519,24,19,688,64,4.918875458
260.496532,54,99,96,3361,73,4.918875458
260.5018027,1719,112,130,1926,79,4.918875458
260.5055725,777,86,91,2690,81,4.918875458
260.5102207,777,4,6,923,53,4.918875458
260.5141013,4,6,6,595,56,4.918875458
260.5164967,37,21,15,489,65,4.918875458
260.5190113,1076,51,59,1466,82,4.918875458
260.5222867,154,16,11,583,61,4.918875458
260.5250627,6,4,2,27,63,4.918875458
260.530792,705,12,10,789,60,4.918875458
260.534944,720,13,9,847,58,4.918875458
260.5376728,3,9,4,142,57,4.918875458
260.539649,748,35,30,1443,68,4.918875458
260.545335,34,64,73,1774,74,4.918875458
260.5520527,668,17,16,1775,60,4.9088582
260.55568,939,7,8,1048,56,4.9088582
260.558963,1776,32,31,2444,64,4.9088582
260.564151,904,39,32,2461,60,4.9088582
260.5688318,669,32,32,2689,70,4.9088582
260.573334,69,12,6,118,62,4.9088582
260.575669,22,6,6,564,60,4.9088582
260.5849267,1,12,6,345,56,4.9088582
260.5882517,1413,29,29,2094,68,4.9088582
260.5922998,415,19,13,756,62,4.9088582
260.595041,23,12,8,345,61,4.9088582
260.6014002,2,2,2,2,51,4.9088582
260.6044447,1635,114,114,6641,79,4.9088582
260.6132988,4,6,2,33,58,4.9088582
260.615195,15,17,12,184,68,4.9088582
260.6171795,1743,97,100,3365,79,4.9088582
260.6231413,22,5,2,129,55,4.9088582
260.6253527,14,11,5,94,66,4.9088582
260.6275088,2,26,16,225,70,4.9088582
260.6328693,660,27,26,1896,63,4.9088582
260.636642,2,7,2,61,58,4.9088582
260.6391627,108,6,3,154,59,4.9088582
260.6411607,200,39,39,1566,77,4.9088582
260.6445278,311,71,82,763,82,4.9088582
260.647809,159,18,14,872,66,4.9088582
260.6508502,832,55,44,1954,69,4.9088582
260.655064,25,21,20,311,71,4.9088582
260.6598437,27,60,86,4833,75,4.9088582
260.6674248,864,14,11,884,59,4.9088582
260.6701095,38,36,33,1744,66,4.9088582
260.6739452,55,11,5,117,63,4.9088582
260.6762202,431,5,4,451,54,4.9088582
260.6790863,3,30,44,4467,69,4.9088582
260.6853567,696,39,33,1610,68,4.9088582
260.6890252,808,7,8,851,60,4.9088582
260.6917203,359,19,16,656,64,4.9088582
260.694381,396,12,11,866,55,4.9088582
260.7003552,457,4,3,477,56,4.9088582
260.702863,2,5,1,49,58,4.9088582
